Gemeindeschlüssel,plz,ort,strasse,bundesland,energietraeger,einspeisespannungsebene,leistung,einspeisemanagement,inbetriebnahme,netzzugang,ausserbetriebnahme,netzabgang,netzbetreiber,eiccode,bnetznr,anlagenschluessel,zaehlpunktbezeichnung,leistungsgemesseneanlage,aggregatzustandfluessig,aggregatzustandgas,aggregatzustandfest,anlagenuntertyp,pruefergebnis,status,markierung,menge_kwh,jahr
0733610103,66887,Welchweiler,"Gemarkung Welchweiler, Flurst. 1140/1",RP,WIN,MS,1750,regelbar und abrufbar nach § 6 EEG Abs.1,22/12/2003,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005230826706683,DE0003966688700000000000052308267,Ja,,,,,,,0,1325825,2018
0733307008,67806,Bisterschied,"Gemarkung Bisterschied, Flurst. 935/1, Birkenkopf",RP,WIN,MS,1800,regelbar und abrufbar nach § 6 EEG Abs.1,27/02/2004,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005230827307061,DE0003966780800000000000052308273,Ja,,,,,,,0,2793036,2018
0733304031,67294,Ilbesheim,"Gemarkung Rittersheim, Flurst. 312",RP,WIN,MS,500,regelbar und abrufbar nach § 6 EEG Abs.1,05/02/1998,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005230837706693,DE0003966729400000000000052308377,Ja,,,,,,,0,618112,2018
0733304040,67819,Kriegsfeld,"Gemarkung Kriegsfeld, Flurst. 3919/52",RP,WIN,MS,1800,regelbar und abrufbar nach § 6 EEG Abs.1,21/12/2000,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005230838106691,DE0003966781300000000000052308381,Ja,,,,,,,0,2909204,2018
0733608069,67759,Nußbach,"Gemarkung Nussbach, Flurst. 2114",RP,WIN,MS,600,regelbar und abrufbar nach § 6 EEG Abs.1,07/05/2002,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005230876501820,DE0003966775900000000000052308765,Ja,,,,,,,0,875877,2018
0733608069,67759,Nußbach,"Gemarkung Nussbach, Flurstück 1389, 1389/2",RP,WIN,MS,1600,regelbar und abrufbar nach § 6 EEG Abs.1,12/12/2003,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005230888706707,DE0003966775900000000000052308887,Ja,,,,,,,0,2932600,2018
0733807023,67354,Römerberg,"Gemarkung Römerberg, Flurst. 1546/7",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,13/04/2006,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005230940402446,DE0003966735400000000000052309404,Ja,,,,,,,0,3091526,2018
0733807023,67354,Römerberg,"Gemarkung Römerberg, Flurst. 1517/1518",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,01/10/2008,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005230940406757,DE0003966735400000000000052327909,Ja,,,,,,,0,2906695,2018
0733509501,66879,Reichenbach-Steegen,"Gemarkung Reichenbach-Steegen, Flurst. 1520/1",RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,14/02/2003,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231606303528,DE0003966687900000000000052316063,Ja,,,,,,,0,2825108,2018
0733509501,66879,Reichenbach-Steegen,"Gemarkung Reichenbach-Steegen, Flurst. 1540/1",RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,19/01/2003,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231606303529,DE0003966687900000000000052316063,Ja,,,,,,,0,2825108,2018
0733509501,66879,Reichenbach-Steegen,"Gemarkung Reichenbach-Steegen, Flurst. 1530/1",RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,16/01/2003,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231606303530,DE0003966687900000000000052316063,Ja,,,,,,,0,2825108,2018
0733509501,66879,Reichenbach-Steegen,"Gemarkung Reichenbach-Steegen, Flurst. 1444/1",RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,28/12/2002,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231606303531,DE0003966687900000000000052316063,Ja,,,,,,,0,2825108,2018
0733509501,66879,Reichenbach-Steegen,"Gemarkung Reichenbach-Steegen, Flurst. 1440/1",RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,29/12/2002,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231606303532,DE0003966687900000000000052316063,Ja,,,,,,,0,2825108,2018
0733608087,67753,Rothselberg,"Gemarkung Rothselberg, Flurst. 2885",RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,08/12/2004,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231606303533,DE0003966687900000000000052316063,Ja,,,,,,,0,2361305,2018
0733608087,67753,Rothselberg,"Gemarkung Rothselberg, Flurst. 3085",RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,02/12/2004,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231606303534,DE0003966687900000000000052316063,Ja,,,,,,,0,2361315,2018
0733302038,67304,Kerzenheim,"Gemarkung Kerzenheim, Flurst. 346",RP,WIN,HS/MS,1650,regelbar und abrufbar nach § 6 EEG Abs.1,19/10/2000,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231607403543,DE0003966730400000000000052316074,Ja,,,,,,,0,1514889,2018
0733302038,67304,Kerzenheim,"Gemarkung Kerzenheim, Flurst. 320/4",RP,WIN,HS/MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,20/08/2003,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231615906699,DE0003966730400000000000052316159,Ja,,,,,,,0,1711734,2018
0733609047,66909,Hüffler,"Gemarkung Hüffler, Flurstück 452/1",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,28/02/2007,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231640303562,DE0003966690900000000000052316403,Ja,,,,,,,0,3499298,2018
0733609047,66909,Hüffler,"Gemarkung Hüffler, Flurstück 446/1",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,21/02/2007,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231640307069,DE0003966690900000000000052316403,Ja,,,,,,,0,3499293,2018
0734006016,66919,Hermersberg,"Gemarkung Hemersberg, Flurst.  3600/4",RP,WIN,MS,800,regelbar und abrufbar nach § 6 EEG Abs.1,09/08/2007,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231819004016,DE0003966691900000000000052318190,Ja,,,,,,,0,1166370,2018
0734006016,66919,Hermersberg,"Gemarkung Hemersberg, Flurst. 5025",RP,WIN,MS,800,regelbar und abrufbar nach § 6 EEG Abs.1,07/08/2007,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231819006705,DE0003966691900000000000052318190,Ja,,,,,,,0,1166370,2018
0734006016,66919,Hermersberg,"Gemarkung Weselberg, Flurst. 3350",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,10/07/2008,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231819007703,DE0003966691900000000000052318190,Ja,,,,,,,0,3997371,2018
0734006016,66919,Hermersberg,"Gemarkung Weselberg, Flurst. 2540",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,29/07/2008,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231819007704,DE0003966691900000000000052318190,Ja,,,,,,,0,3997371,2018
0733610103,66887,Welchweiler,"Gemarkung Welchweiler, Flurst. 160/1+1165/1",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,03/08/2007,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005231821504019,DE0003966688700000000000052318215,Ja,,,,,,,0,1876008,2018
0734006054,67714,Waldfischbach-Burgalben,"Gemarkung Waldfischbach-Burgalben, Flurst. 883",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,28/12/2007,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005232123306711,DE0003966771400000000000052321233,Ja,,,,,,,0,2706059,2018
0734006022,66989,Höheinöd,"Gemarkung Höheinöd, Flurst. 741",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,27/12/2007,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005232123306712,DE0003966771400000000000052321233,Ja,,,,,,,0,2706059,2018
0734006054,67714,Waldfischbach-Burgalben,"Gemarkung Waldfischbach-Burgalben, Flurst. 914/913",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,30/01/2008,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005232123306713,DE0003966771400000000000052321233,Ja,,,,,,,0,2706062,2018
0733707061,76877,Offenbach,"Gemarkung Offenbach, Flurst. 2380, Kahlenberg",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,04/03/2008,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005232263805059,DE0003967687700000000000052322638,Ja,,,,,,,0,3257836,2018
0733707061,76877,Offenbach,"Gemarkung Offenbach, Flurst. 2332, Kahlenberg",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,17/03/2008,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005232263805060,DE0003967687700000000000052322638,Ja,,,,,,,0,3257836,2018
0733707061,76877,Offenbach,"Gemarkung Offenbach, Flurst. 2355, Kahlenberg",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,08/03/2008,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005232263805061,DE0003967687700000000000052322638,Ja,,,,,,,0,3257840,2018
0733807023,67354,Römerberg,"Gemarkung Römerberg, Flurst. 1463",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,07/10/2008,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005232790909814,DE0003966735400000000000052327909,Ja,,,,,,,0,2906688,2018
0734008221,66484,Riedelberg,"Gemarkung Riedelberg, Flurst. 3384, südl. K 81",RP,WIN,MS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,27/02/2009,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005232855709017,DE0003966648200000000000052328557,Ja,,,,,,,0,2738162,2018
0734008221,66484,Riedelberg,"Gemarkung Riedelberg, Flurst. 3435, südl. K 81",RP,WIN,MS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,04/03/2009,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005232855709018,DE0003966648200000000000052328557,Ja,,,,,,,0,2738161,2018
0734008221,66484,Riedelberg,"Gemarkung Riedelberg, Flurst. 3477, südl. K 81",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,03/03/2009,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005232855709019,DE0003966648200000000000052328557,Ja,,,,,,,0,3419756,2018
0734008221,66484,Riedelberg,"Gemarkung Riedelberg, Flurst. 3508, südl. K 81",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,27/02/2009,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005232855709020,DE0003966648200000000000052328557,Ja,,,,,,,0,3419756,2018
0733610003,66885,Erdesbach-Patersbach,"Gemarkung Patersbach, Flurst. 948, Bistersberg",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,26/10/2009,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005233312514223,DE0003966688500000000000052333125,Ja,,,,,,,0,3058279,2018
0733610022,66887,Erdesbach-Patersbach,"Gemarkung Erdesbach, Flurst. 640, Bistersberg",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,03/11/2009,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005233312514224,DE0003966688500000000000052333125,Ja,,,,,,,0,3058279,2018
0733610022,66887,Erdesbach-Patersbach,"Gemarkung Erdesbach, Flurst. 598, Bistersberg",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,03/11/2009,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005233312514225,DE0003966688500000000000052333125,Ja,,,,,,,0,3058269,2018
0733610003,66885,Erdesbach-Patersbach,"Gemarkung Patersbach, Flurst. 1010, Bistersberg",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,12/10/2009,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005233312514226,DE0003966688500000000000052333125,Ja,,,,,,,0,3058279,2018
0734008226,66484,Walshausen,"Gemarkung Walshausen, Flurst. 312, 313",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,28/11/2009,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005233432816109,DE0003966648400000000000052334328,Ja,,,,,,,0,3352215,2018
0734008226,66484,Walshausen,"Gemarkung Walshausen, Flurst. 307, 308",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,01/12/2009,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005233432816110,DE0003966648400000000000052334328,Ja,,,,,,,0,3352210,2018
0733307025,67813,Gerbach,"Gemarkung Gerbach, Flurst. 2447/10",RP,WIN,HS/MS,7580,regelbar und abrufbar nach § 6 EEG Abs.1,19/11/2010,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005234010625532,DE0003966781300000000000052340106,Ja,,,,,,,0,13395307,2018
0733307025,67813,Gerbach,"Gemarkung Gerbach, Flurst 3919/10",RP,WIN,HS/MS,3050,regelbar und abrufbar nach § 6 EEG Abs.1,28/10/2011,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005234010639491,DE0003966781300000000000052340106,Ja,,,,,,,0,7448933,2018
0733801006,67125,Dannstadt-Schauernheim,"Gemarkung Dannstadt, Flurst. 2621",RP,WIN,MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,04/02/2011,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005234201028183,DE0003966712500000000000052342010,Ja,,,,,,,0,3137572,2018
0733800005,67459,Böhl-Iggelheim,"Gemarkung Böhl, Flurst. 2623",RP,WIN,MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,02/02/2011,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005234201028184,DE0003966712500000000000052342010,Ja,,,,,,,0,3137572,2018
0733207010,67246,Dirmstein,"Gemarkung Dirmstein, Flurstück 4781",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,30/12/2010,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005234239828155,DE0003966724600000000000052342008,Ja,,,,,,,0,3044142,2018
0733207010,67246,Dirmstein,"Gemarkung Dirmstein, Flurstück 4769",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,30/12/2010,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005234239828156,DE0003966724600000000000052342398,Ja,,,,,,,0,3044142,2018
0733609101,66909,Wahnwegen,"Gemarkung Herschweiler Pettersheim, Flurst. 994",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,31/03/2011,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005234430229628,DE0003966686900000000000052344302,Ja,,,,,,,0,3260736,2018
0733609101,66909,Wahnwegen,"Gemarkung Wahnwegen, Flurst. 692",RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,10/03/2011,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005234430229629,DE0003966686900000000000052344302,Ja,,,,,,,0,3260742,2018
0733610103,66887,Welchweiler,"Gemarkung Welchweiler, Flurst. 1130/1",RP,WIN,MS,800,regelbar und abrufbar nach § 6 EEG Abs.1,13/07/2007,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010000000000005234767337518,DE0003966688700000000000052318215,Ja,,,,,,,0,863741,2018
0733307055,67821,Oberndorf,Hauptstr.,RP,WIN,HS/MS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",05/09/2014,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010WEA1OBERNDORF0FLUR322006,DE0003966782100000000000053002983,Ja,,,,,,,0,5110461,2018
0733303026,67307,Göllheim,Ohligerpfad,RP,WIN,HS/MS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",23/09/2014,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010WEA2GOLLWALD00FLUR474306,DE0003966730400000000000053003420,Ja,,,,,,,0,4824697,2018
0733303026,67307,Göllheim,Ohligerpfad,RP,WIN,HS/MS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",04/09/2014,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010WEA2GOLLWALD00FLUR475902,DE0003966730400000000000053003420,Ja,,,,,,,0,4824697,2018
0733303026,67307,Göllheim,Ohligerpfad,RP,WIN,HS/MS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",11/09/2014,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010WEA2GOLLWALD00FLUR475903,DE0003966730400000000000053003420,Ja,,,,,,,0,4824697,2018
0733303026,67307,Göllheim,Ohligerpfad,RP,WIN,HS/MS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",13/09/2014,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010WEA2GOLLWALD00FLUR476304,DE0003966730400000000000053003420,Ja,,,,,,,0,4824697,2018
0733303026,67307,Göllheim,Ohligerpfad,RP,WIN,HS/MS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",23/09/2014,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010WEA2GOLLWALD00FLUR476305,DE0003966730400000000000053003420,Ja,,,,,,,0,4824689,2018
0733307055,67821,Oberndorf,Hauptstr.,RP,WIN,HS/MS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",01/09/2014,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254010WEA2OBERNDORF0FLUR306006,DE0003966782100000000000053002983,Ja,,,,,,,0,5110467,2018
0733806013,67259,Heuchelheim,"Gemarkung Heuchelheim, Flurst. 2005",RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,30/12/2004,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254011000000000005231616306700,DE0003966725900000000000052316163,Ja,,,,,,,0,2065141,2018
0733806013,67259,Heuchelheim,"Gemarkung Großniedesheim, Flurst. 774/2",RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,13/05/2005,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254012000000000005231616306700,DE0003966725900000000000052316163,Ja,,,,,,,0,2156899,2018
0733806013,67259,Heuchelheim,"Gemarkung Heuchelheim, Flurst. 1985",RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,03/05/2005,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254013000000000005231616306700,DE0003966725900000000000052316163,Ja,,,,,,,0,2065141,2018
0733806013,67259,Heuchelheim,"Gemarkung Heuchelheim, Flurst. 2005",RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,15/04/2005,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254014000000000005231616306700,DE0003966725900000000000052316163,Ja,,,,,,,0,2065137,2018
0733806013,67259,Heuchelheim,"Gemarkung Großniedesheim, Flurst. 772",RP,WIN,HS/MS,800,regelbar und abrufbar nach § 6 EEG Abs.1,03/02/2005,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E30254015000000000005231616306700,DE0003966725900000000000052316163,Ja,,,,,,,0,827059,2018
0733502004,67677,Enkenbach-Alsenborn,Flurstück 1298_4,RP,WIN,MS,3000,regelbar und abrufbar nach § 6 EEG Abs.1,31/05/2013,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E3025401PVA0000000000009000011337,DE0003966768100000000000052361419,Ja,,,,,,,0,4767963,2018
0733101022,55234,Esselborn,Flur 4 Flurstück 29,RP,WIN,HS/MS,3075,regelbar und abrufbar nach § 6 EEG Abs.1,16/10/2013,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E3025401WEA0000000000ESSELBORN001,DE0003966729400000000000052363346,Ja,,,,,,,0,6977019,2018
0733101022,55234,Esselborn,Flur 49 Flurstück 50,RP,WIN,HS/MS,3075,regelbar und abrufbar nach § 6 EEG Abs.1,17/10/2013,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E3025401WEA0000000000ESSELBORN002,DE0003966729400000000000052363346,Ja,,,,,,,0,6977013,2018
0733307053,67822,Oberhausen,UW Oberndorf (Übergabestation) 999,RP,WIN,HS/MS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",02/04/2014,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E3025401WEA0000000000OBERHAUSEN01,DE0003966782100000000000053001349,Ja,,,,,,GEÄNDERT,0,6204776,2018
0733307053,67822,Oberhausen,UW Oberndorf (Übergabestation) 999,RP,WIN,HS/MS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",11/04/2014,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E3025401WEA0000000000OBERHAUSEN02,DE0003966782100000000000053001349,Ja,,,,,,GEÄNDERT,0,6204771,2018
0733304010,67295,Bolanden,Flurstück 3533,RP,WIN,HS,3075,regelbar und abrufbar nach § 6 EEG Abs.1,27/12/2013,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E3025401WEA000000000HUNGERBERG001,DE0003966730800000000000052364054,Ja,,,,,,,0,6148609,2018
0733304022,67294,Gauersheim,UW Bolanden,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",31/01/2014,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E3025401WEA000000000HUNGERBERG004,DE0003966730800000000000052364054,Ja,,,,,,,0,6148609,2018
0733304062,67294,Rittersheim,UW Bolanden,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",31/01/2014,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,11YR00000001555H,10002992,E3025401WEA000000000HUNGERBERG005,DE0003966730800000000000052364054,Ja,,,,,,,0,6148609,2018
